name,address,type,unit
COUNTRY KITCHEN BULK FOOD,30 YORK ST HALIBURTON ON K0M 1S0,,hamilton
COUNTRY STYLE,232 MAIN ST BOBCAYGEON ON K0M 1A0,,hamilton
COUNTRY STYLE,3 Hwy 7 Manilla ON,,hamilton
COUNTRY STYLE,306 HWY 36 LINDSAY ON K9V 4R6,,hamilton
COUNTRY STYLE,4088 CTY RD 121 KINMOUNT ON K0M 2A0,,hamilton
COUNTRY STYLE DELI BISTRO,232 JOHN ST PONTYPOOL ON L0A 1K0,,hamilton
"COUNTY HEAVEN PUB AND GRILL, THE",426 KING STREET EAST COBOURG ON K9A 1M3,,hamilton
COUNTY ROAD CAFE,1092 COUNTY RD 22 GRAFTON ON K0K 2G0,,hamilton
COURTNEY'S DISTRIBUTING,1941 5TH LINE PORT HOPE ON L1A 3V5,,hamilton
COW AND SOW EATERY,38 COLBORNE ST FENELON FALLS ON K0M 1N0,,hamilton
CPK INTERIOR PRODUCTS - VENDING MACHINE,128 PETER ST PORT HOPE ON L1A 3W4,,hamilton
CRAFT FOOD HOUSE,201 DIVISION ST COBOURG ON K9A 3P6,,hamilton
CRAMAHE RESTAURANT,28 KING ST E COLBORNE ON K0K 1S0,,hamilton
CRAWFORD'S LAKEVIEW CAFE,125 MILL ST S PORT HOPE ON L1A 2S8,,hamilton
CRESTWOOD GOLF CLUB,27 LITTLE BRITAIN RD MANILLA ON K0M 2J0,,hamilton
CRISTA'S RAILSIDE FRIES,62 ONTARIO ST BRIGHTON ON K0K 1H0,,hamilton
CRUSTY PIZZA,73 LINDSAY ST FENELON FALLS ON K0M 1N0,,hamilton
CUCINA URBANA,201-165 DIVISION ST COBOURG ON K9A 0B3,,hamilton
CUPCAKE CREATIONS BY ANN,24 MAGUIRE ST LINDSAY ON K9V 0L6,,hamilton
DAIRY DREAM,66 KING ST E COBOURG ON K9A 1K9,,hamilton
DAIRY QUEEN,950 DIVISION ST COBOURG ON K9A 5J5,,hamilton
DAIRY QUEEN,4 BOBCAYGEON RD MINDEN ON K0M 2K0,,hamilton
DAIRY QUEEN,176 LINDSAY ST S LINDSAY ON K9V 2N1,,hamilton
DAISY MART - BOBCAYGEON,67 MAIN ST BOBCAYGEON ON K0M 1A0,,hamilton
DAISY MART - FENELON FALLS,49 COLBORNE ST FENELON FALLS ON K0M 1N0,,hamilton
DAISY MART - PONTYPOOL,6 HWY 35 S PONTYPOOL ON L0A 1K0,,hamilton
DAISYS DOCKSIDE PATIO,2713 KASHAWIGAMOG LAKE RD HALIBURTON ON K0M 1S0,,hamilton
DALEWOOD GOLF CLUB,7465 DALE RD COBOURG ON K9A 4J7,,hamilton
DALTON COMMUNITY CENTRE,13 RUMOHR DR SEBRIGHT ON L0K 1W0,,hamilton
DAN'S DELICIOUS DELIGHTS,1168 AIRPORT RD ALGONQUIN HIGHLANDS ON K0M 1J1,,hamilton
DAVID'S NO FRILLS,500 DIVISION ST COBOURG ON K9A 3S4,,hamilton
DAVIS YOUR INDEPENDENT GROCER,20 JOCEYLYN ST PORT HOPE ON L1A 3V5,,hamilton
DAYBREAK,2-73 STRATHY RD COBOURG ON K9A 5W8,,hamilton
DAYLIGHT DINER,80 BOLTON STREET BOBCAYGEON ON K0M 1A0,,hamilton
DAYLIGHT DINER,80 BOLTON STREET BOBCAYGEON ON K0M1AO,,hamilton
DAYS INN AND SUITES,134 ANGELINE ST S LINDSAY ON K9V 0A7,,hamilton
DEER RUN GOLF COURSE IN THE KAWARTHAS,10 BROOK ST LITTLE BRITAIN ON K0M 2C0,,hamilton
DELIGHTFUL TEMPTATIONS,798 COUNTY RD 121 FENELON FALLS ON K0M 1N0,,hamilton
DIANE'S COUNTRY COOKING & CATERING,1450 LITTLE BRITAIN RD LITTLE BRITAIN ON K0M 2C0,,hamilton
DIMITRI'S RESTAURANT & NIKO'S PATIO,4-609 WILLIAM ST COBOURG ON K9A 4K8,,hamilton
DINO'S PIZZA FACTORY,40 FRONT ST N CAMPBELLFORD ON K0L 1L0,,hamilton
DOCKSIDE RESTAURANT BAR AND GRILL,11 ALBERT ST COBOCONK ON K0M 1K0,,hamilton
DOLLOS FOODLAND,12325 HWY 35 MINDEN ON K0M 2K0,,hamilton
DOMINION HOTEL INC,113 BOBCAYGEON RD MINDEN ON K0M 2K0,,hamilton
DOMINO'S PIZZA,3-2 STRATHY RD COBOURG ON K9A 4J7,,hamilton
DOMINO'S PIZZA - LINDSAY,F6-449 KENT ST W LINDSAY ON K9V 2Z9,,hamilton
DONATTELA,83 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
DORSET RECREATION CENTRE,1051 MAIN ST DORSET ON P0A 1E0,,hamilton
DOUBLE M TRAILER PARK,101 RIDGEWOOD RD LINDSAY ON K9V 4R2,,hamilton
DR GEORGE HALL DAY CARE,374 ELDON RD LITTLE BRITAIN ON K0M 2C0,,hamilton
DREAMER'S CAFE,2 QUEEN ST PORT HOPE ON L1A 2Y7,,hamilton
DUNSFORD COMMUNITY CENTRE,26 COMMUNITY CENTRE RD DUNSFORD ON K0M 1L0,,hamilton
DUNSFORD FOOD BANK,1981 STURGEON RD DUNSFORD ON K0M 1L0,,hamilton
DUNSFORD GOLF & COUNTRY CLUB INC.,337 SCOTCH LINE RD DUNSFORD ON K0M 1L0,,hamilton
DUNSFORD ULTRAMAR,1706 CTY RD 36 DUNSFORD ON K0M 1L0,,hamilton
DURHAM CAFE,102 WILLIAM ST S LINDSAY ON K9V 3B1,,hamilton
EAST SIDE MARIO'S,75 STRATHY RD COBOURG ON K9A 5W8,,hamilton
EDEN'S SWEETS AND SUMMER TREATS,1401 GLENARM RD WOODVILLE ON K0M 2T0,,hamilton
EDILICIOUS,1110 SEDGWICK RD MINDEN ON K0M 2K0,,hamilton
"EGANRIDGE RESORT, COUNTRY CLUB & SPA",26 COUNTRY CLUB DR FENELON FALLS ON K0M 1N0,,hamilton
EGGSMART,321 KENT ST W LINDSAY ON K9V 2Z7,,hamilton
EGGSMART,40 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
EL CAMINO,74 KING ST W COBOURG ON K9A 2M3,,hamilton
ELECTRIC JUICE FACTORY,106 WALTON ST PORT HOPE ON L1A 1N3,,hamilton
EMILY PIT STOP,682 EMILY PARK RD OMEMEE ON K0L 2W0,,hamilton
EMILY PROVINCIAL PARK,797 CTY RD 10 OMEMEE ON K0L 2W0,,hamilton
EMPIRE CHEESE FACTORY,1120 CTY RD 8 CAMPBELLFORD ON K0L 1L0,,hamilton
EMPIRE CROSSING RETIREMENT SUITES,224 WARD ST PORT HOPE ON L1A 3V6,,hamilton
END OF THE THREAD,13-15 MAIN ST BRIGHTON ON K0K 1H0,,hamilton
EURKWOODS,33 FRONT ST N CAMPBELLFORD ON K0L 1L0,,hamilton
EURO DELIGHT,30-370 KENT ST W LINDSAY ON K9V 6G8,,hamilton
EXTENDICARE,130 DENSMORE RD COBOURG ON K9A 5W2,,hamilton
EXTENDICARE CKL LONG TERM CARE,125 COLBORNE ST E LINDSAY ON K9V 6J2,,hamilton
EXTENDICARE HALIBURTON,167 PARK ST HALIBURTON ON K0M 1S0,,hamilton
EXTENDICARE PORT HOPE,360 CROFT ST PORT HOPE ON L1A 4K8,,hamilton
EXTREME PITA,401 KENT ST W LINDSAY ON K9V 4Z1,,hamilton
FARE SHARE FOOD BANK,A-39 ELIZABETH ST BRIGHTON ON K0K 1H0,,hamilton
FARE SHARE FOOD BANK,"700 D'ARCEY, Building 19 COBOURG ON K9A 1A1",,hamilton
FARM GATE CUSTOMER MEAT,775 CRESSWELL RD LITTLE BRITAIN ON K0M 2C0,,hamilton
FAT BASTARD BURRITO,3-351 KENT ST W LINDSAY ON K9V 2Z7,,hamilton
FATHER WALSH SERVICE CLUB,340 ST LUKE'S RD LINDSAY ON K9V 4R5,,hamilton
FENELLA COMMUNITY HALL,8071 HWY 45 ROSENEATH ON K0K 2X0,,hamilton
FENELON COURT,44 WYCHWOOD CRES FENELON FALLS ON K0M 1N0,,hamilton
FENELON FALLS BREWING COMPANY,4 MAY ST FENELON FALLS ON K0M 1N0,,hamilton
FENELON FALLS COMMUNITY CENTRE,27 VETERANS WAY FENELON FALLS ON K0M 1N0,,hamilton
FENELON FALLS CURLING CLUB,41 BOND ST W FENELON FALLS ON K0M 1N0,,hamilton
FENELON FALLS FAIRGROUNDS,27 VETERAN'S WAY FENELON FALLS ON K0M 1N0,,hamilton
FENELON FOOD BANK,42 BOND ST W FENELON FALLS ON K0M 1N0,,hamilton
FENELON-LANGTON CHILD CARE,35 WYCHWOOD CRES FENELON FALLS ON K0M 1N0,,hamilton
FERGIE'S FRIES,3295 CTY RD 36 BOBCAYGEON ON K0M 1A0,,hamilton
FIDDLER'S GREEN,34 LINDSAY ST S LINDSAY ON K9V 2L7,,hamilton
FIREBALL FRIES,8833 HWY 45 ROSENEATH ON K0K2X0,,hamilton
FIRST PLACE FRIES,6 HWY 35 PONTYPOOL ON L0A 1K0,,hamilton
FISH AND REST,83 LAIRD DR LINDSAY ON K9V 4R6,,hamilton
"FISH SHACK, THE",1099 MAIN ST DORSET ON P0A 1E0,,hamilton
FISHERMAN'S PARADISE,1571 13TH LINE MARMORA ON K0M 2M0,,hamilton
FISHER'S FOODLAND,990 DIVISION ST COBOURG ON K9A 5J5,,hamilton
FIVE STAR CHINESE,3-181 TORONTO RD PORT HOPE ON L1A 3V5,,hamilton
FIVE STAR CHINESE,500 DIVISON ST COBOURG ON K9A 3R3,,hamilton
FLYING FISH/ZACKS DINER,46 PRINCE EDWARD ST BRIGHTON ON K0K 1H0,,hamilton
FOOD 4 ALL NORTHUMBERLAND /NORTHUMBERLAND COUNTY,600 WILLIAM ST COBOURG ON K9A 3A5,,hamilton
FOOD 4 LESS,62 RIVERVIEW LINDSAY ON K9V 1B4,,hamilton
FOOD BASICS,125 PETER ST S PORT HOPE ON L1A 4C2,,hamilton
FOOD BASICS,363 KENT ST W LINDSAY ON K9V 2Z7,,hamilton
FOOD INSPIRED,33 WALTON ST. PORT HOPE ON L1A 1M8,,hamilton
FOODLAND - COBOCONK,6708 HWY 35 COBOCONK ON K0M 1K0,,hamilton
FOODLAND - COLBORNE,25 TORONTO RD COLBORNE ON K0K 1S0,,hamilton
FOODLAND - LITTLE BRITAIN,1043 LITTLE BRITAIN RD LITTLE BRITAIN ON K0M 2C0,,hamilton
FOODLAND - OMEMEE,31 KING ST E OMEMEE ON K0L 2W0,,hamilton
FOODLAND BOBCAYGEON,62 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
FOR HEAVEN'S SAKE,18 KING ST E COBOURG ON K9A 1K7,,hamilton
FORREST DENNIS SENIOR CENTRE,55 GRAND RD CAMPBELLFORD ON K0L 1L0,,hamilton
FORT IRWIN MARINA,5002 HALIBURTON LAKE RD HALIBURTON ON K0M 1S0,,hamilton
FORT IRWIN RESIDENT'S ASSOCIATION,5821 HALIBURTON LAKE RD HALIBURTON ON K0M 1S0,,hamilton
FOSTER'S LAKESHORE RESTAURANT,913 PEACE RD OMEMEE ON K0L 2W0,,hamilton
FOUR BROTHERS FRIES,1652 RUSSELL LANDING RD DORSET ON P0A 1E0,,hamilton
FOX MART,153 ANGELINE ST N LINDSAY ON K9V 4X3,,hamilton
FRESH - KILLARA STATION,5205 GELERT RD MINDEN ON K0M 2K0,,hamilton
FRESH FUELL- MOBILE PREMISES - Fresh Fuell- Mobile Premises,86 COLBORNE ST W LINDSAY ON K9V 3T3,,hamilton
FRESH FUELL/NORTH WARD COFFEE CO.,172 ANGELINE ST N LINDSAY ON K9V 4X2,,hamilton
FRIENDLY RESTAURANT,8 KENT ST W LINDSAY ON K9V 2V1,,hamilton
FRIESEN'S SMOKEHAUS,7-27 MAIN ST WARKWORTH ON K0K 3K0,,hamilton
FROST MANOR RESIDENCE,225 MARY ST W LINDSAY ON K9V 5K5,,hamilton
FROSTED FLOUR CO,103-73 MILL ST PORT HOPE ON L1A 2S8,,hamilton
FRYDAY CHIP TRAILER - BRIGHTON KOA,15051 TELEPHONE RD BRIGHTON ON K0K 1H0,,hamilton
FULL CUP CAFE,50 MAIN ST BOBCAYGEON ON K0M 1A0,,hamilton
"GABLES RESTAURANT, THE",14 DIVISION ST N BRIGHTON ON K0K 1H0,,hamilton
GANARASKA CHILD CARE CENTRE,130 HIGHLAND DR PORT HOPE ON L1A 2A3,,hamilton
GANARASKA FOREST CENTRE,10585 COLD SPRINGS CAMP RD CAMPBELLCROFT ON L0A 1B0,,hamilton
GANARASKA HOTEL,30 ONTARIO ST PORT HOPE ON L1A 2T8,,hamilton
GANARASKA WOODS CENTRE,8157 HAMILL RD CAMPBELLCROFT ON L0A 1B0,,hamilton
GEORGE AND ORANGE,67 ORANGE ST COBOURG ON K9A 2M4,,hamilton
GILLIGAN'S PUB,4 KING ST E COLBORNE ON K0K 1S0,,hamilton
GIRLS WITH GRUB,8193 HWY 503 IRONDALE ON K0M 1X0,,hamilton
GODFATHERS PIZZA,12311 HWY 35 MINDEN ON K0M 2K0,,hamilton
GODFATHER'S PIZZA,116 LINDSAY ST FENELON FALLS ON K0M 1N0,,hamilton
GODFATHER'S PIZZA,85 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
GOLDEN BEACH RESORT,7100 CTY RD 18 ROSENEATH ON K0K 2X0,,hamilton
GOLDEN BEACH RESORT - SNACK SHACK,7100 COUNTY RD 18 ROSENEATH ON K0K 2X0,,hamilton
GOLDEN CHOPSTICKS,26 KING ST W COBOURG ON K9A 3A2,,hamilton
GOLDEN PLOUGH LODGE,983 BURNHAM ST COBOURG ON K9A 5J6,,hamilton
GOLDEN POND RETIREMENT,387 GOODRICH RD CODRINGTON ON K0K 1R0,,hamilton
"GOLDEN ROOSTER BAR AND GRILL, THE",1 PRINCE EDWARD ST BRIGHTON ON K0K 1H0,,hamilton
GOOD FOOD BOX,LIONS INTERNATIONAL HALIBURTON ON K0M 1S0,,hamilton
GRAFTON FAMILY YMCA CHILD CARE CENTER - FOOD SERVICES,718 STATION RD GRAFTON ON K0K 2G0,,hamilton
GRAFTON PIZZA,10843 COUNTY RD 2 GRAFTON ON K0K 2G0,,hamilton
GRAFTON PUBLIC YMCA BEFORE AND AFTER CARE,654 STATION RD GRAFTON ON K0K 2G0,,hamilton
GRAFTON VILLAGE INN,"PO BOX 181, 10830 CTY RD 2 GRAFTON ON K0K 2G0",,hamilton
"GRAND EXPERIENCE, THE",171-177 KENT ST W LINDSAY ON K9V 4Y7,,hamilton
GRAND MAPLE EVENT CENTRE,19 ALBERT ST E HASTINGS ON K0L 1Y0,,hamilton
GRAZ,38 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
GREEN ACRES TRAILER PARK,8 GREEN ACRES LANE BOBCAYGEON ON K0M 1A0,,hamilton
"GRILL, THE",4027-County Rd 121 Kinmount ON,,hamilton
GRILLED CHEESE HIDEAWAY,33 KING ST E BOBCAYGEON ON K0M 1A0,,hamilton
GUARDIAN IDA,3 KING ST E COLBORNE ON K0K 1S0,,hamilton
GULL RIVER/QUEEN OF FRIES,7546 HWY 35 NORLAND ON K0M 2L0,,hamilton
GUS'S GRILL 2 GO,387 HANNAH RD BAILIEBORO ON K0L 1B0,,hamilton
GWEN'S DOUGH,24 SANDERLING CRES LINDSAY ON K9V 4N2,,hamilton
HALDIMAND ARENA,10766 CTY RD 2 GRAFTON ON K0K 2G0,,hamilton
HALDIMAND OUTSIDE CANTEEN,10776 COUNTY RD 2 GRAFTON ON K0K 2G0,,hamilton
HALIBURTON 4CS FOOD BANK,26 YORK ST HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON ALTERNATE EDUCATION & TRAINING CENTRE,1018 GRASS LAKE RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON ALTERNATE EDUCATION & TRAINING CENTRE - HOSPITALITY ROOM,1018 GRASS LAKE RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON COMMUNITY FUNERAL HOME - THE COMMUNITY ROOM,13523 HWY 118 W HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON CURLING CLUB,730 MOUNTAIN ST HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON FOODLAND,188 HIGHLAND ST HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON HIGHLANDS BREWING CO,1067 GARDEN GATE DR HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON HIGHLANDS GOLF COURSE,3180 KASHAGAWIGAMOG LAKE RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON HIGHLANDS HEALTH SERVICES - MEALS ON WHEELS,7185 GELERT RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON HIGHLANDS OUTDOORS ASSOCIATION,6712 GELERT RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON HOCKEY HAVEN SPORTS CAMP,2797 KASHAGAWIGAMOG LAKE RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON SCOUT RESERVE,3161 KENNAWAY RD HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON WEE CARE DAY NURSERY,4726 CTY RD 21 HALIBURTON ON K0M 1S0,,hamilton
HALIBURTON YOUTH HUB - KITCHEN,12 DYSART AVE HALIBURTON ON K0M 1S0,,hamilton
HALIBUT HOUSE FISH & CHIPS,1-449 KENT ST W LINDSAY ON K9V 6C3,,hamilton
HAPPENSTANCE COFFEE PUB,66 WALTON ST PORT HOPE ON L1A 1N2,,hamilton
HAPPY TREATS ICE CREAM TRAILER 1,488 CRESSWELL RD MANILLA ON K0M 2J0,,hamilton
HAPPY TREATS ICE CREAM TRAILER 2,488 CRESSWELL RD MANILLA ON K0M 2J0,,hamilton
HARBOURLIGHT DELIGHT,164 DIVISION ST COBOURG ON K9A 3P3,,hamilton
HARBOURVIEW MARINA RESTAURANT,5 BAY ST W BRIGHTON ON K0K 1H0,,hamilton
HARCOURT COMMUNITY CENTRE,1032 MIDWAY ST HARCOURT ON K0M 1X0,,hamilton
HARCOURT PARK COMMUNITY CENTER,2141 SUMCOT RD HARCOURT ON K0L 1X0,,hamilton
HAROLD'S COBY FISH 'N CHIPS,6694 HWY 35 COBOCONK ON K0M 1K0,,hamilton
HARRIS BOAT WORKS,5369 HARR IS BOAT WORKS RD GORES LANDING ON K0K 2E0,,hamilton
HARRYS HOTS,33 GROSJEAN RD CODRINGTON ON K0K 1R0,,hamilton
HARVEY'S SERVING SWISS CHALET,213 HWY 401 & HWY 28 PORT HOPE ON L1A 3W4,,hamilton
HARVEY'S/SWISS CHALET,2-400 KENT ST W LINDSAY ON K9V 6K2,,hamilton
HASTINGS CIVIC CENTRE EMERGENCY SHELTER,6 ALBERT ST E HASTINGS ON K0L 1Y0,,hamilton
HASTINGS HOUSE RESTAURANT & BAR,27 FRONT ST HASTINGS ON K0L 1Y0,,hamilton
"HAUTE GOAT - SCREAMING GOAT, THE",1166 5TH LINE PORT HOPE ON L0A 1J0,,hamilton
HEAD LAKE GRILL,48 HIGHLAND ST HALIBURTON ON K0M 1S0,,hamilton
HEADWATERS COMMUNITY FARM AND EDUCATION CENTRE,3517 ROWE RD COBOURG ON K9A 4J7,,hamilton
HEATH VINTAGE,24 King St. E Colborne Ontario,,hamilton
HEATHER LODGE,14483 HWY 35 MINDEN ON K0M 2K0,,hamilton
HEAVEN ON 7,2318 HILLVIEW DR BETHANY ON L0A 1A0,,hamilton
HERC'S - Health food/nutritional supplements,9 Elgin Street East Cobourg ON K9A 0A1,,hamilton
HERMA'S FINE FOODS/GIFTS,5316 CTY RD 28 PORT HOPE ON L1A 3V6,,hamilton
HHHS - HALIBURTON HOSPITAL & HIGHLAND WOODS,7199 GELERT RD HALIBURTON ON K0M 1S0,,hamilton
HHHS - MINDEN HOSPITAL & HYLAND CREST SENIOR CITIZENS HOME - MAIN KITCHEN AND 2 SERVERIES,6 MACPHERSON MINDEN ON K0M 2K0,,hamilton
HIGHLAND GROVE COMMUNITY CENTRE,5373 LOOP RD WILBERFORCE ON K0L 3C0,,hamilton
HIGHLAND MEATS,10124 CTY RD 503 GOODERHAM ON K0K 1R0,,hamilton
HIGHLANDS CINEMA,4131 HWY 121 KINMOUNT ON K0M 1A0,,hamilton
HIGHLANDS EAST FOOD HUB,2249 LOOP RD WILBERFORCE ON K0M 1S0,,hamilton
HILLSIDE HAVEN,54 RANNEY ST S CAMPBELLFORD ON K0L 1L0,,hamilton
HOARD STATION,2508 CTY RD 8 CAMPBELLFORD ON K0L 1L0,,hamilton
HOBART'S BAR & STEAKHOUSE,189 KENT ST W LINDSAY ON K9V 5G6,,hamilton
Home Kitchen,251 Ball Street Cobourg,,hamilton
HOME PLATE PANCAKE HOUSE AND RESTAURANT,955 ELGIN ST W COBOURG ON K9A 5J3,,hamilton
HOMETOWN BINGO,206-884 DIVISION ST COBOURG ON K9A 5V6,,hamilton
HOPE STREET TERRACE,20 HOPE ST S PORT HOPE ON L1A 2M8,,hamilton
"HOT SPOT BOUTIQUE, THE",18639 HWY 118 TORY HILL ON K0L 2Y0,,hamilton
HOWARD JOHNSON,354 LINDSAY ST S LINDSAY ON K9V 4R4,,hamilton
HUFF'S HUT,1725 LOOP ROAD WILBERFORCE ON K0L 3C0,,hamilton
I AM COFFEE,49 FRONT ST N CAMPBELLFORD ON K0L 1L0,,hamilton
"ICE CREAM CAFE, THE",48 BRIDGE ST E CAMPBELLFORD ON K0L 1L0,,hamilton
INTO THE BLUE - MOBILE,"1012 Garden Gate Dr, Algonquin Highlands ON K0M 1S0",,hamilton
INTO THE BLUE PIZZA,"2622 Eagle Lake Rd, Eagle Lake ON K0M 1M0",,hamilton
IRONDALE COMMUNITY CENTRE,1004 IRONDALE RD IRONDALE ON K0M 1X0,,hamilton
ISLAND HOTPOT,8-4723 COUNTY RD 45 COBOURG ON K9A 4J9,,hamilton
ISLAND PARK RETIREMENT RESIDENCE,18 TRENT DR CAMPBELLFORD ON K0L 1L0,,hamilton
ISLAND PARK RV RESORT,9 ISLAND PARK RD STIRLING ON K0K 3E0,,hamilton
ISLAND VIEW TRAILER PARK,10 BEAVER POINT RD COBOCONK ON K0M 1K0,,hamilton
IZZY'S SPUD MOBILE,530 PURDY RD COLBORNE ON K0K 1S0,,hamilton
J & G WAFFLE WAGON,26 VINTAGE CRES MINDEN ON K0M 2K0,,hamilton
J&D CAFE,1014 MILL ST GOODERHAM ON K0M 1R0,,hamilton
JACK BURGER SPORTS COMPLEX,60 HIGHLAND DR PORT HOPE ON L1A 3V9,,hamilton
JACK BURGER SPORTS COMPLEX CANTEEN,60 HIGHLAND DR PORT HOPE ON L1A 3V9,,hamilton
JACK CALLAGHAN COMPASS ELC BEFORE AND AFTER CARE,5 TRACEY'S HILL RD LINDSAY ON K9V 4R5,,hamilton
JACKED UP PIZZA,153 ANGELINE ST N LINDSAY ON K9V 4X3,,hamilton
JAKE'S SHAKES,10 ROBERTSON ST PORT HOPE Ontario,,hamilton
JAMAICAN PATTY HOUSE,12 KING ST E COBOURG ON K9A 1K7,,hamilton
JANETVILLE COMMUNITY CENTRE,693 JANETVILLE RD JANETVILLE ON L0A 1A0,,hamilton
JANETVILLE FOOD BANK,712 JANETVILLE RD JANETVILLE ON L0B 1K0,,hamilton
JEANNINE'S BACK TALK,9 MAIN ST WARKWORTH ON K0K 3K0,,hamilton
JIANG'S RESTAURANT,25 FRONT ST HASTINGS ON K0L 1Y0,,hamilton
JIM'S PIZZA - COBOURG,134 KING ST W COBOURG ON K9A 2M5,,hamilton
JIM'S PIZZA - PORT HOPE,22 WALTON ST PORT HOPE ON L1A 1M9,,hamilton
JJ'S STEAK & BURGER,8 ELGIN ST COBOURG ON K9A 4K5,,hamilton
JOANNE'S PLACE,5-84 RUSSELL ST W LINDSAY ON K9V 6A5,,hamilton
JOYCE'S PLACE,401 KENT ST W LINDSAY ON K9V 4Z1,,hamilton
JRS MIDWAY CAFE,15379 TELEPHONE RD BRIGHTON ON K0K 1S0,,hamilton
J'S PLACE CHIP TRUCK,29 CITY RD WARKWORTH ON K0K 3K0,,hamilton
JUBALEE BEACH PARK,268 WICKLOW BEACH RD COLBORNE ON K0K 1S0,,hamilton
JUDY'S PLACE,21 WILLIAM ST S LINDSAY ON K9V 3A3,,hamilton
JUG CITY MINDEN,12281 HWY 35 MINDEN ON K0M 2K0,,hamilton
JUNGLE HEAT IMPORTS,83 KING ST W COBOURG ON K9A 4J8,,hamilton
JUST FOR HALIBUT- TRAILER,66 DUKE ST BOBCAYGEON ON K0M 1A0,,hamilton
JUST FOR THE HALIBUT,17 KING ST E BOBCAYGEON ON K0M 1A0,,hamilton
JUST LIKE GRANNY'S,40-40 PRINCE EDWARD ST BRIGHTON ON K0K 1H0,,hamilton
K & T KAFE,4075 CTY RD 121 KINMOUNT ON K0M 2A0,,hamilton
KAILEYS KAFE,6-8 LOYALIST DR BRIGHTON ON K0K 1H0,,hamilton
KATE'S BURGER COUNTER,1184 KASHAGAWIGAMOG LAKE RD MINDEN ON K0M 2K0,,hamilton
KAWARTHA COFFEE COMPANY,49 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
KAWARTHA DAIRY - LINDSAY,71 RUSSELL ST W LINDSAY ON K9V 2X1,,hamilton
KAWARTHA DAIRY - MINDEN,12750 HWY 35 MINDEN ON K0M 2K0,,hamilton
KAWARTHA DAIRY LTD.,89 PRINCE ST W BOBCAYGEON ON K0M 1A0,,hamilton
KAWARTHA LAKES CENTRE OF HOPE,104 LINDSAY ST S LINDSAY ON K9V 2M6,,hamilton
KAWARTHA LAKES COMMUNITY SALE BARN,580 WOODVILLE RD WOODVILLE ON K0M 2T0,,hamilton
KAWARTHA LAKES COMMUNITY SALES BARN,2138 LITTLE BRITAIN RD LINDSAY ON K9V 4R2,,hamilton
KAWARTHA LAKES FOOD BANK - COBOCONK,9 CTY RD 43 COBOCONK ON K0M 2B0,,hamilton
KAWARTHA LAKES FOOD SOURCE,50 MARY ST W LINDSAY ON K9V 4R8,,hamilton
KAWARTHA SLICES AND MORE,1401 GLENARM RD WOODVILLE ON K0M 2T0,,hamilton
KAY'S PLACE,7323 HWY 35 COBOCONK ON K0M 1K0,,hamilton
KEELER CENTRE - CANTEEN,80 DIVISION ST COLBORNE ON K0K 1S0,,hamilton
KEELER CENTRE EMERGENCY SHELTER,80 DIVISION ST COLBORNE ON K0K 1S0,,hamilton
KEITH TALLMAN MEMORIAL ARENA,2256 LOOP RD WILBERFORCE ON K0L 3C0,,hamilton
KELLY'S HOTEL (HOMELIKE INN),205 THIRD ST COBOURG ON K9A 3L5,,hamilton
KELSEY'S,330 KENT ST W LINDSAY ON K9V 4T7,,hamilton
KENNISIS LAKE MARINA,1076 WILKINSON RD HALIBURTON ON K0M 1S0,,hamilton
KENT MINI MART,238 KENT ST W LINDSAY ON K9V 2Z2,,hamilton
KENT YMCA BEFORE AND AFTER CARE,150 KENT ST CAMPBELLFORD ON K0L 1L0,,hamilton
KENTUCKY FRIED CHICKEN (KFC),121 TORONTO RD PORT HOPE ON L1A 3S6,,hamilton
KENTUCKY FRIED CHICKEN (KFC),507 DIVISION ST COBOURG ON K9A 3S3,,hamilton
KENTUCKY FRIED CHICKEN (KFC),340 KENT ST W LINDSAY ON K9V 4T7,,hamilton
KETCH'S KORNER,158 UNIVERSITY AVE W COBOURG ON K9A 2H2,,hamilton
KIDS IN MOTION - BOYS AND GIRLS CLUB OF KAWARTHA LAKES,107 LINDSAY ST S LINDSAY ON K9V 2M5,,hamilton
KIDS OF CANADA NORTH,7052 LOOP RD HIGHLAND GROVE ON K0L 2A0,,hamilton
KINARK CAMP,1766 QUEENS LINE RD MINDEN ON K0M 2K0,,hamilton
KING EDWARD PARK ARENA,75 ELIZABETH ST BRIGHTON ON K0K 1H0,,hamilton
