name,address,type,unit
Harpo's,44 Stevenson Rd S Oshawa ON L1J 5L9,,durham
Harvest,1 Way St Brooklin ON L1M 1B3,,durham
Harvey's,175 Consumers Dr Whitby ON L1W 1C4,,durham
Harvey's/ Swiss Chalet,1-170 Liberty St S Bowmanville ON L1C 2P4,,durham
Haugens Chicken & Ribs Barbeque,13801 Highway 12 Port Perry ON L9L 1A5,,durham
Heaffles,1550 Kingston Rd Pickering ON L1V 1X6,,durham
Helmand Kabab House,190 Harwood Ave S Ajax ON L1S 2H6,,durham
Hero Certified Burgers,1016A-82 Thickson Rd S Whitby ON L1N 7T2,,durham
Herongate Barn Dinner Theatre,2885 Altona Rd Whitevale ON L0H 1M0,,durham
Hinata Sushi and Asian Cuisine,4-6 Campbell St Whitby ON L1M 1A2,,durham
Hobby Horse Arms,37 Main St N Uxbridge ON L9P 1J7,,durham
Hollywood Cone Cafe,75 Consumers Dr Whitby ON L1S 9S2,,durham
Holy Grounds Eatery & Cafe,1 Cameron St W Cannington ON L0E 1E0,,durham
Hong Kong House,89 Simcoe St S Oshawa ON L1H 4G7,,durham
Hong Xin,14500 Simcoe St Port Perry ON L9L 1V4,,durham
Hooksey's Fish & Chips,3050 Garden St Whitby ON L1R 2G7,,durham
Hops House Pub & Grill,121 Green St Whitby ON L1N 4C9,,durham
Horn Dawgs BBQ Tap & Grill,15930 Old Simcoe Rd Port Perry ON L9L 0A2,,durham
Horn Dawgs Smokin BBQ & Catering,5B-1410 Bayly St Pickering ON L1W 3R3,,durham
Hot Mama Noi's Thai on the Fly,6A-1410 Bayly St Pickering ON L1W 3R3,,durham
Hot Rocks Creative Diner,728 Anderson St Whitby ON L1N 3V6,,durham
House of Wong,9-475 Westney Rd N Ajax ON L1T 3H4,,durham
Hu Nan Chinese Restaurant,7-3555 Thickson Rd Whitby ON L1R 1Z6,,durham
Hyland Family Restaurant,1866 Scugog St Port Perry ON L9L 1J1,,durham
I Love Roti,23-1725 Kingston Rd Pickering ON L1V 4L9,,durham
iDaybreak Grill,5-1800 Dundas St E Whitby ON L1N 2L4,,durham
Il Fornello Ajax,95 Kingston Rd E Ajax ON L1S 7J4,,durham
Ippon,304 Taunton Rd E Whitby ON L1R 0H4,,durham
Irish Times,3-1400 Bayly St Pickering ON L1W 3R2,,durham
Isabella's Chocolate Cafe,2 King St E Oshawa ON L1H 1A9,,durham
Island Breeze Jamaican Authentic Restaurant,8-570 Kingston Rd Pickering ON L1V 1A6,,durham
Island Mix Restaurant & Lounge,14 & 15-1050 Brock Rd S Pickering ON L1W 3X4,,durham
It's All Gravy Poutinerie,1-53 Conlin Rd E Oshawa ON L1H 7K4,,durham
J7 Ramen,107 Brock St S Whitby ON L1N 4J9,,durham
Jack Astor's,E1-75 Consumers Dr Whitby ON L1N 9S2,,durham
Jack Astor's Bar and Grill,9001-1355 Kingston Rd Pickering ON L1V 1B8,,durham
Jasper Fish & Chips,19-1794 Liverpool Rd Pickering ON L1V 4G7,,durham
JB's Mongolian Grill,75 Consumers Dr Whitby ON L1N 9S2,,durham
Jester Court Pub,279 Queen St Port Perry ON L9L 1B9,,durham
Jim's Pizzeria & Pasta,126 Water St Port Perry ON L9L 1A0,,durham
Jinju Sushi,54 Water St Port Perry ON L9L 1J2,,durham
Johnny's Favourite Eatery,280 Marland Ave Oshawa ON L1J 1X1,,durham
Johnny's North End Burgers,3-433 Simcoe St S Oshawa ON L1H 4J5,,durham
Johnny's Original Eatery,850 King St W Oshawa ON L1J 2L5,,durham
Jolie Cafe,94 Harwood Ave S Ajax ON L1S 2H6,,durham
JP's Pita Deli Inc.,4-170 Liberty St S Bowmanville ON L1C 4W4,,durham
Jube Pub & Patio,55 Lakeview Park Ave Oshawa ON,,durham
Jubilee Pavilion,55 Lakeview Park Ave Oshawa ON L1H 8S7,,durham
Jumbo Burger,2-512 Kingston Rd Pickering ON L1V 1A6,,durham
Jurgen's Deli,15 Main St N Uxbridge ON L9P 1J7,,durham
