name,address,type,unit
Swiss Chalet,2309 Regent St Sudbury ON P3E 6K7,restaurant,sudbury
Taco Sol,80 Cedar St Sudbury ON P3E 1A5,restaurant,sudbury
Taj Bistro,151 Larch St Sudbury ON P3E 1C3,restaurant,sudbury
Tandoori Tastes,96 Larch Street Sudbury ON P3E 1C1,restaurant,sudbury
Tata-Chika-Pika Camp,Highway 144 Gogama ON P0M 1W0,restaurant,sudbury
Tea and Bloom,39 Durham Street Sudbury ON P3E 3M2,restaurant,sudbury
Teklenburg's Seafood,1893 Lasalle Blvd Sudbury ON P3A 2A3,restaurant,sudbury
Thai Express,103-1349 Lasalle Blvd Sudbury ON P3A 1Z2,restaurant,sudbury
The Beef 'n Bird,923 Lorne St Sudbury ON P3C 4R7,restaurant,sudbury
The Cod Mothers Family Restaurant - Restaurant,55 Meredith St Gore Bay ON P0P 1H0,restaurant,sudbury
The Doghouse Sports Bar & Eatery,25 Aldege St Azilda ON P0M 1B0,restaurant,sudbury
The Dominion Family Restaurant,12 Birch Street Chapleau ON P0M 1K0,restaurant,sudbury
The Dragonfly,205 Imperial St S Massey ON P0P 1P0,restaurant,sudbury
The Garden Shed Bistro,"231 Tenth Line, Tehkummah ON P0P 2C0",restaurant,sudbury
The Hungry Bear Restaurant,20112 Hwy 69 Alban ON P0M 1A0,restaurant,sudbury
The Keg,1396 Kingsway Blvd Sudbury ON P3B 0A3,restaurant,sudbury
The Lodge at Pine Cove,1013 Hwy 528A Noëlville ON P0M 2N0,restaurant,sudbury
The Maples Golf & Sports Club,170 Wolseley Bay Rd Noëlville ON P0M 2N0,restaurant,sudbury
The Motley Kitchen,70 Young St Sudbury ON P3E 3G5,restaurant,sudbury
The Optimist,1500 Regent St Sudbury ON P3E 3Z6,restaurant,sudbury
The Orient Restaurant,900 Lasalle Blvd Sudbury ON P3A 5W8,restaurant,sudbury
The Shawarma Shop,1210 Lasalle Blvd Sudbury ON P3A 1Y5,restaurant,sudbury
The West Arm Lodge and Restaurant,2670 Hwy 535 St. Charles ON P0M 2W0,restaurant,sudbury
Theatre Cambrian,40 Eyre St S Sudbury ON P3C 4A5,restaurant,sudbury
Tim Hortons,45 Manitowaning Road Little Current ON P0P 1K0,restaurant,sudbury
Tim Hortons,29 Regional Rd 84 Capreol ON P0M 1H0,restaurant,sudbury
Tim Hortons (Restaurant #100032),1373 Martindale Rd Sudbury ON P3E 4J7,restaurant,sudbury
Tim Hortons (Restaurant #100260),1003 Kingsway Blvd Sudbury ON P3B 2E6,restaurant,sudbury
Tim Hortons (Restaurant #100331),3140 Hwy 69 N Val Caron ON P3N 1G3,restaurant,sudbury
Tim Hortons (Restaurant #100431),1205 Falconbridge Rd Sudbury ON P3A 4N4,restaurant,sudbury
Tim Hortons (Restaurant #100570),3755 Hwy 144 Chelmsford ON P0M 1L0,restaurant,sudbury
Tim Hortons (Restaurant #100622),85 Regional Rd 24 Lively ON P3Y 1C3,restaurant,sudbury
Tim Hortons (Restaurant #100644),5085 Hwy 69 N Hanmer ON P3P 1P7,restaurant,sudbury
Tim Hortons (Restaurant #100661),1486 Lasalle Blvd Sudbury ON P3A 1Z7,restaurant,sudbury
Tim Hortons (Restaurant #100722),465 Barrydowne Rd Sudbury ON P3A 3T4,restaurant,sudbury
Tim Hortons (Restaurant #101023),2040 Algonquin Rd Sudbury ON P3E 4Z6,restaurant,sudbury
Tim Hortons (Restaurant #101361),701 Centre St Espanola ON P5E 1J9,restaurant,sudbury
Tim Hortons (Restaurant #101456),11 Main St W Dowling ON P0M 1R0,restaurant,sudbury
Tim Hortons (Restaurant #101478),970 Lorne St Sudbury ON P3C 4R9,restaurant,sudbury
Tim Hortons (Restaurant #101507),2689 Kingsway Blvd Sudbury ON P3B 2G1,restaurant,sudbury
Tim Hortons (Restaurant #101633),329 Hwy 17 W McKerrow ON P0P 1M0,restaurant,sudbury
Tim Hortons (Restaurant #101794),196 Cedar St Sudbury ON P3B 1B4,restaurant,sudbury
Tim Hortons (Restaurant #101933),3000 Falconbridge Rd Garson ON P3L 1V1,restaurant,sudbury
Tim Hortons (Restaurant #101961),514 Notre Dame St E Azilda ON P0M 1B0,restaurant,sudbury
Tim Hortons (Restaurant #102056),679 Lorne St Sudbury ON P3C 4R4,restaurant,sudbury
Tim Hortons (Restaurant #8368),887 Notre Dame Ave Sudbury ON P3A 2T2,restaurant,sudbury
Timberlane Rustic Lodges,249 Mill Rd Mindemoya ON P0P 1S0,restaurant,sudbury
Timberwolf Golf Course,1930 Maley Dr Sudbury ON P3L 1M5,restaurant,sudbury
Tin Cup Coffee Shop,800 Centre St Espanola ON P5E 1J1,restaurant,sudbury
Tommy's Not Here,1889 Regent St Sudbury ON P3E 3Z7,restaurant,sudbury
Tony V's Pizza & Restaurant,1323 Martindale Rd Sudbury ON P3E 4J7,restaurant,sudbury
Toppers Pizza,88 Centre St Espanola ON P5E 1S4,restaurant,sudbury
Topper's Pizza,301 King St Sudbury ON P3B 2K7,restaurant,sudbury
Topper's Pizza,3080 Hwy 69 N Val Caron ON P3N 1E3,restaurant,sudbury
Topper's Pizza,3563 Hwy 144 Chelmsford ON P0M 1L0,restaurant,sudbury
Topper's Pizza,7-3098 Falconbridge Rd Garson ON P3L 1P5,restaurant,sudbury
Topper's Pizza,904 Barrydowne Rd Sudbury ON P3A 3V2,restaurant,sudbury
Touch of Heaven Nordic Spa & Retreat,309 Old Skead Rd Garson ON P3L 1N3,restaurant,sudbury
Towne Place Suites By Marriott,1710 Kingsway Blvd Sudbury ON P3B 0E4,restaurant,sudbury
TowneHouse,206 Elgin St Sudbury ON P3E 3N5,restaurant,sudbury
Tucos Taco Lounge,582 Kathleen Street Sudbury ON P3C 2N3,restaurant,sudbury
Tutti Frutti,125 Loach's Rd Sudbury ON P3E 2P8,restaurant,sudbury
Tutti Frutti,480 Barrydowne Rd Sudbury ON P3A 3T3,restaurant,sudbury
Twiggs Coffee Roasters,1332 Kingsway Blvd Sudbury ON P3B 0A2,restaurant,sudbury
Twin Stacks Golf Course,84 Smelter Rd Coniston ON P0M 1M0,restaurant,sudbury
Urban Air Adventure Park,1066 Barrydowne Rd Sudbury ON P3A 3V3,restaurant,sudbury
Vespa Street Kitchen and Catering,104-359 Riverside Sudbury ON P3E 1H5,restaurant,sudbury
Voyageur Golf Course,318 Golf Course Rd Alban ON P0M 1A0,restaurant,sudbury
Wacky Wings,187 Shaughnessy St Sudbury ON P3E 3E6,restaurant,sudbury
Wander Food & Wine,112 Durham Street Sudbury ON P3E 3M7,restaurant,sudbury
Wanikewin Lodge,Pickerel River Alban ON P0M 1A0,restaurant,sudbury
Watershed 144 Ltd.,Hwy 144 Gogama ON P0M 1W0,restaurant,sudbury
Watershed Den,303 Sultan Road Gogama ON P0M 1W0,restaurant,sudbury
Wendy's,1015 Kingsway Blvd Sudbury ON P3B 2E6,restaurant,sudbury
Wendy's,331 Highway 17 Espanola ON P5E 1F3,restaurant,sudbury
White Water Lanes,430 Notre Dame St E Azilda ON P0M 1B0,restaurant,sudbury
Win Fortune,840 Notre Dame Ave Sudbury ON P3A 2T4,restaurant,sudbury
Windy Lake Motel & Restaurant,2 Old Cartier Rd @ Hwy 144 Cartier ON P0M 2C0,restaurant,sudbury
"Wings, Frings and Things",1-111 Centre St Espanola ON,restaurant,sudbury
Wonderful Sushi,1716 Regent St Sudbury ON P3E 3Z8,restaurant,sudbury
Zaher's Small Batch,12 Elgin Street Sudbury ON P3C 5B5,restaurant,sudbury
Zorro's Chophouse,3020 Old Hwy.69 N Val Caron ON P3N 1E4,restaurant,sudbury
2 Legged Bear Mobile Food Cart - Mobile Food Cart,25965 Hwy 540 Meldrum Bay ON P0P 1R0,takeout,sudbury
3 Boys & A Girl,6117 Hwy 542 Mindemoya ON P0P 1S0,takeout,sudbury
3 Cows Fries Mobile,64 Meredith Street Little Current ON P0P 1K0,takeout,sudbury
A & G Grab N Go Fries,90 Main St Dowling ON P0M 1L0,takeout,sudbury
A & W,1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Adanac Chalet,744 Beatrice Cres Sudbury ON P3A 5B5,takeout,sudbury
Adlerhorst Farm,262 Twelfth Avenue Lively ON P3Y 1M8,takeout,sudbury
Amici Food + Beverage Co.,1-863 Barrydowne Road Sudbury ON P3A 3T9,takeout,sudbury
At 827 Chipstand,827 Hwy 64 Alban ON P0M 1A0,takeout,sudbury
Aunt Bea's Corner Kitchen,20A Channel Street Killarney Ontario P0M 2A0,takeout,sudbury
Authentic Mexican Takeout,116 Queen Street Manitowaning ON P0P 1N0,takeout,sudbury
B & B Convenience-Lunch Counter,9 Main St St.-Charles ON P0M 2W0,takeout,sudbury
Battistelli's Your Independent Grocer - Deli / Food Take Out,65 Regional Rd 24 Lively ON P3Y 1H3,takeout,sudbury
Battistelli's Your Independent Grocer - Produce Counter,65 Regional Rd 24 Lively ON P3Y 1H3,takeout,sudbury
Bell Park Main Beach Concession Stand,1 Bell Park Rd Sudbury ON P3E 5J1,takeout,sudbury
Bento Sushi (Location #2624),1836 Regent St Sudbury ON P3E 3Z8,takeout,sudbury
Bento Sushi (Location #2803),1485 Lasalle Blvd Sudbury ON P3A 5H7,takeout,sudbury
Bitter Bill's Ice Cream Parlour,3695 Clarence St Val Caron ON P3N 1H4,takeout,sudbury
Booster Juice,1835 Regent St Sudbury ON P3E 3Z7,takeout,sudbury
Booster Juice,203B-1425 Kingsway Blvd Sudbury ON P3B 0A2,takeout,sudbury
Booster Juice,1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Buies Grocery & Take-out,9379 Hwy 542 Spring Bay ON P0P 2B0,takeout,sudbury
Cambrian College - Tim Hortons,1400 Barrydowne Rd Sudbury ON P3A 6B9,takeout,sudbury
Campbell's Drive Inn,Regional Rd 1 Gore Bay ON P0P 1H0,takeout,sudbury
Canadian Yacht Charters - Variety store/Ice Cream Vendor,30 Water St Gore Bay ON P0P 1H0,takeout,sudbury
Capreol Cross Country Ski Club,99 Lakeshore St Capreol ON P0M 1H0,takeout,sudbury
Capreol Foodland,85 Young St Capreol ON P0M 1H0,takeout,sudbury
Cara's Deli on Wheels,1178 Falconbridge Rd Sudbury ON P3A 4N1,takeout,sudbury
Channel Marina,37 Channel St Killarney ON P0M 2A0,takeout,sudbury
Chemmy's Fish & Chips,3331 Errington Ave Chelmsford ON P0M 1L0,takeout,sudbury
Chris' Your Independent Grocer - Deli,82 Lorne St Sudbury ON P3C 4P2,takeout,sudbury
Chris' Your Independent Grocer - Produce Counter,82 Lorne St Sudbury ON P3C 4P2,takeout,sudbury
Clyde's Cookhouse,4302 Hwy 551 Providence Bay ON P0P 1T0,takeout,sudbury
Cobi's Convenience,184 Regional Rd 8 Onaping ON P0M 2R0,takeout,sudbury
Coniston Curling Club,67 Fourth Ave Coniston ON P0M 1M0,takeout,sudbury
Cortina Pizza,878 Barrydowne Rd Sudbury ON P3A 3V2,takeout,sudbury
Cortina Pizza,829 Lorne St Sudbury ON P3E 4C7,takeout,sudbury
Cortina Pizza,1877 Paris St Sudbury ON P3E 3C5,takeout,sudbury
Costco Wholesale,1465 Kingsway Blvd Sudbury ON P3B 0A5,takeout,sudbury
Crusty's Pizza,26 regional road 84 Capreol ON P0M 1H0,takeout,sudbury
Cultures,1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
D -n K Chip Stand,207 Hwy 17 Nairn Centre ON P0M 2L0,takeout,sudbury
Dairy Queen Ltd Brazier,1033 Lorne St Sudbury ON P3C 4S4,takeout,sudbury
Dairy Queen Ltd Brazier,1244 Kingsway Blvd Sudbury ON P3B 2E8,takeout,sudbury
Dan's Candy Stand,2290 Maley Dr Garson ON P3L1M5,takeout,sudbury
Dave's Riverside Takeout,Hwy 540 Kagawong ON P0P 1J0,takeout,sudbury
De Spice is Right. Home-based business,2261 Greenwood Drive Sudbury ON P3B 1A2,takeout,sudbury
Dee's Eats,1270 North Shore Drive Sudbury ON P3B 1E6,takeout,sudbury
Delki Dozzi Playground - Lower Floor Hall,3 Mary St Sudbury ON P3C,takeout,sudbury
Delta Bingo and Gaming Sudbury,940 Newgate Ave Sudbury ON P3A 5J9,takeout,sudbury
Doyle's Marketplace,40 Elm St Sudbury ON P3C 1S8,takeout,sudbury
Dynamic Earth,122 Big Nickel Mine Drive Sudbury ON P3E 5S9,takeout,sudbury
Eat More Ice Cream,65 Main Street Kagawong ON P0P 1J0,takeout,sudbury
Esso - Tim Hortons,180 Lasalle Blvd Sudbury ON P3A 1W3,takeout,sudbury
European Smoked Meat Deli,320 Frood Rd Sudbury ON P3C 4Z8,takeout,sudbury
Eyvan,146-40 Elm Street Sudbury Ontario P3C 1S7,takeout,sudbury
Fat Tuesday's Pizza,2-3481 Falconbridge Rd Garson ON P3L 1S4,takeout,sudbury
Fergie's Pizzeria & Grill,30 Regional Road 8 Onaping ON P0M 2R0,takeout,sudbury
Food Basics,1800 Lasalle Blvd Sudbury ON P3A 2A2,takeout,sudbury
Fried and Toasted,381 Hwy 17 W McKerrow ON P0P 1M0,takeout,sudbury
Frubar Juicery,114-1984 Regent Street Sudbury ON P3E 5S1,takeout,sudbury
Garson Foodland,3098 Falconbridge Rd Garson ON P3L 1P6,takeout,sudbury
Ginos,40 Elm St Sudbury ON P3C 1S7,takeout,sudbury
Gourmet World,1984 Regent St Sudbury ON P3E 5S1,takeout,sudbury
Great Lakes Pizza Company,103-1955 Lasalle Blvd A Sudbury ON P3A 2A3,takeout,sudbury
Great Lakes Pizza Company,1769 Regent St Sudbury ON P3E 3Z7,takeout,sudbury
Green Beam Cafe - Gym Zone,1311 Gemmell St Sudbury ON P3A 1G3,takeout,sudbury
Hawg Eaters,49 Meredith Street Gore Bay ON P0P 1H0,takeout,sudbury
Herbert's Fisheries,21 Channel St Killarney ON P0M 2A0,takeout,sudbury
Hook & Ladder Pizza Co,9775 Estaire Rd Estaire ON P3E 4N1,takeout,sudbury
HSN Ramsey Lake Site - Tim Hortons (Restaurant #101213),41 Ramsey Lake Rd Sudbury ON P3E 5J1,takeout,sudbury
Huckleberries,110 Durham St Sudbury ON P3E 3M7,takeout,sudbury
Huron Lodge Ice Cream,Hwy 6 South Baymouth ON P0P 1Z0,takeout,sudbury
Kagawong Main St. Cafe - Take-out,1428 Lakeshore Rd Kagawong ON P0P 1J0,takeout,sudbury
Kako's Kitchen,120 Kingsmount Boulevard Sudbury ON P3E 1K4,takeout,sudbury
KFC,1300 Lasalle Blvd Sudbury ON P3A 1Y8,takeout,sudbury
Kickass Cookhouse,55 Gauthier Road Tehkummah Ontario P0P 1S0,takeout,sudbury
Killarney Outfitters,1076 Hwy 637 Killarney ON P0M 2A0,takeout,sudbury
King Wong,40 Elm St Sudbury ON P3C 1S8,takeout,sudbury
Kitty Kate's,Kanipahow Road Chapleau ON P0M 1K0,takeout,sudbury
Krupnik's Roadside Eatery,80 Main St Webbwood ON P0P 2G0,takeout,sudbury
La Fromagerie en Boulangerie,5 Cedar St Sudbury ON P3E 1A2,takeout,sudbury
Lakair Lodge Ice Cream Shack,8219 Hwy 646 Monetville ON P0M 2K0,takeout,sudbury
Lake Huron Fish & Chips Co.,52841 Hwy 551 Providence Bay ON P0P 1T0,takeout,sudbury
Lam's Chinese Food,1933 Regent St Sudbury ON P3E 5R2,takeout,sudbury
Lang Lake Resort,1454 Lang Lake Rd Espanola ON P5E 1T5,takeout,sudbury
Laurentian University - Cafe Bistro,935 Ramsey Lake Rd Sudbury ON P3E 2C6,takeout,sudbury
Laurentian University - Subway,935 Ramsey Lake Rd Sudbury ON P3E 2C6,takeout,sudbury
Laurentian University - Tim Horton's Express - Alumni Hall,935 Ramsey Lake Rd Sudbury ON P7E 2C6,takeout,sudbury
Laurentian University - Topper's Pizza - POD- Great hall- 17551,935 Ramsey Lake Rd Sudbury ON P3E 2C6,takeout,sudbury
Le Petit Panier,280 Caswell Dr Sudbury ON P3E 2N8,takeout,sudbury
Leslie's Charbroil & Grill / Classic Catering,633 Notre Dame Ave Sudbury ON P3C 5L5,takeout,sudbury
Little Caesars,2996 Highway 69 North Val Caron Ontario P3N 1E3,takeout,sudbury
Little Caesars,1-3482 Errington Avenue Chelmsford ON P0M 1L0,takeout,sudbury
Little Caesars Pizza,1542 Lasalle Blvd Sudbury ON P3A 1Z7,takeout,sudbury
Little Caesars Pizza,1835 Regent St Sudbury ON P3E 3Z7,takeout,sudbury
Little Guys Pizza Co.,"93 Notre Dame West Azilda, On P0M 1B0",takeout,sudbury
Little Pizza Shop,19-155 Regional Road 24 Lively ON P3Y 1J1,takeout,sudbury
Loco Beanz Coffee House,7 Water St E Little Current ON P0P 1K0,takeout,sudbury
M & D's Poutine Palace,1492 Paris Street Sudbury ON P3E 3B8,takeout,sudbury
Maja's,6152 King St Mindemoya ON P0P 1S0,takeout,sudbury
Manitoulin Homemade Ice Cream,15898 Hwy 6 Manitowaning ON P0P 1N0,takeout,sudbury
Marble Slab,1486 Lasalle Blvd Sudbury ON P3A 1Z7,takeout,sudbury
Marche Azilda Market,9 Notre Dame St E Azilda ON P0M 1B0,takeout,sudbury
Metro,3140 Hwy 69 N Val Caron ON P3N 1G3,takeout,sudbury
Metro - Take Out,900 Lasalle Blvd Sudbury ON P3A 5W8,takeout,sudbury
Miss Muggins / KFC / Pizza Hut,48 Mill St Chapleau ON P0M 1K0,takeout,sudbury
Miss Muggins 2,101 Pine St E Chapleau ON P0M 1K0,takeout,sudbury
Moon Bento Sushi,82 Lorne St Sudbury ON P3C 4N8,takeout,sudbury
Moonlight Beach Concession,Moonlight Beach Rd Sudbury ON P3B,takeout,sudbury
Moonlight Inn & Suites,350 Moonlight Ave Sudbury ON P3B 3W3,takeout,sudbury
Mr. Sub,40 Elm St Sudbury ON P3C 1S8,takeout,sudbury
Munchie Express,3183 Errington Ave Chelmsford ON P0M 1L0,takeout,sudbury
Neil's Your Independent Grocer,5200 Hwy 69 N Hanmer ON P3P 1Z3,takeout,sudbury
Neil's Your Independent Grocer - Produce Counter,5200 Hwy 69 N Hanmer ON P3P 1Z3,takeout,sudbury
New York Fries,112-1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Nexus Pizza,1349 Lasalle Blvd Sudbury ON,takeout,sudbury
Nickel City Cheese Poutinerie,3888 Regional Road 15 Chelmsford ON P0M 1L0,takeout,sudbury
Noelville CO-OP Foodland,10 Notre Dame Ave W Noëlville ON P0M 2N0,takeout,sudbury
Northland Motel,3150 Errington Avenue Chelmsford ON P0M 1L0,takeout,sudbury
Obejewung Chip Stand,225 Wolsey Lake Rd Evansville ON P0P 1E0,takeout,sudbury
Oly's Little Red Chip Wagon,50 St David St N Noëlville ON P0M 2N0,takeout,sudbury
Pam's Deli,5085 Hwy 69 N Hanmer ON P3P 1P7,takeout,sudbury
Papaya Pops,9 Main Street East Chelmsford ON P0M 1L0,takeout,sudbury
Pita Pit,3555 Hwy 144 Chelmsford ON P0M 1L0,takeout,sudbury
Pita Pit,3140 Hwy 69 N Val Caron ON P3N 1G3,takeout,sudbury
Pizza Forno,82 Ignatius Street Sudbury ON P3C 5G3,takeout,sudbury
Pizza Forno,7 Cote Blvd Hanmer ON P3P 1X5,takeout,sudbury
Pizza Forno,33 Notre Dame West Azilda ON P0M 1B0,takeout,sudbury
Pizza Joint,1500 Paris Street Sudbury ON P3E 3B8,takeout,sudbury
Pizza Pazzaz,3183 Errington Ave Chelmsford ON P0M 1L0,takeout,sudbury
Pizza Pizza,52 Elm St Sudbury ON P3C 1S7,takeout,sudbury
PizzaForno,84 Elgin St Sudbury ON P3E 3N3,takeout,sudbury
Pizzeria Roma,1894 Lasalle Blvd Sudbury ON,takeout,sudbury
Poirier's Clover Farm,130 Sable Street Massey Ontario P0P 1P0,takeout,sudbury
Poirier's Confectionery & Pizza,355 Imperial St S Massey ON P0P 1P0,takeout,sudbury
Purdy's Chocolatier,13B-1349 Lasalle Blvd Sudbury ON P3A 3V9,takeout,sudbury
Real Canadian Superstore - Deli / Food Take Out,1485 Lasalle Blvd Sudbury ON P3A 5H7,takeout,sudbury
Real Canadian Superstore - Produce Counter,1485 Lasalle Blvd Sudbury ON P3A 5H7,takeout,sudbury
Regency Bakery - Azzurri Cafe,1355 Regent St Sudbury ON P3E 3Z1,takeout,sudbury
Rehan's Your Independent Grocer - Produce Counter,1836 Regent St Sudbury ON P3E 3Z8,takeout,sudbury
Rehan's Your Independent Grocer - Deli/Food takeout,1836 Regent St Sudbury ON P3E 3Z8,takeout,sudbury
Roger's Valu-Mart,30 Main St E Dowling ON P0M 1R0,takeout,sudbury
Rosemarie Playground,1919 Montfort St Sudbury ON P3A 2K7,takeout,sudbury
Sand Bay Camp,2132 Sand Bay Rd Township Of Nairn And Hyman ON P0M 2L0,takeout,sudbury
Saucy Pete's. Home-based business,1587 Bancroft. Dr Sudbury ON P3B 1R7,takeout,sudbury
Seasons Pharmacy and Culinaria,815 Lorne St Sudbury ON P3C 4R5,takeout,sudbury
SGA Old Rock Cafe,935 Ramsey Lake Road Sudbury ON P3E 2C6,takeout,sudbury
Shack A Patates,4549 Beaver Ave Hanmer ON P3P 1C1,takeout,sudbury
Silver Bullet 2.0,2185 Lasalle Blvd Sudbury ON,takeout,sudbury
Silver City - Main Concession Stand,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Out Takes,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Pizza Pizza,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Poptopia,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Pretzel Maker,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Starbucks,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Silver City - Yoyo's Yogurt Cafe,355 Barrydowne Rd Sudbury ON P3B 4K4,takeout,sudbury
Sizzling Wok,1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Smith's - Prep Department,2040 Algonquin Rd Sudbury ON P3E 4Z6,takeout,sudbury
Smith's - Take Out,2040 Algonquin Rd Sudbury ON P3E 4Z6,takeout,sudbury
Smith's - Deli,2040 Algonquin Rd Sudbury ON P3E 4Z6,takeout,sudbury
Smith's - Take Out,971 Lasalle Blvd Sudbury ON P3A 1X7,takeout,sudbury
Smiths Express,2956 Old Highway 69 Val Caron Ontario P3N 1E3,takeout,sudbury
Smiths Express Kitchen,2956 Highway 69 North Val Caron ON P3N 1E3,takeout,sudbury
Smoke's Poutinerie,40 Elm St Sudbury ON P3C 1S8,takeout,sudbury
St. Charles Arena,99 King St E St. Charles ON P0M 2W0,takeout,sudbury
St. Charles Food Market,25 Main St St. Charles ON P0M 2W0,takeout,sudbury
Stackhouse Pizza & Sub Co.,3146 Laura Dr Chelmsford ON P0M 1L0,takeout,sudbury
Subway (Restaurant #20543),3397 Falconbridge Rd Garson ON P3L 1E4,takeout,sudbury
Subway (Restaurant #7756),1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Swiss Chalet/Harvey's,40 Elm St Sudbury ON P3C 1S8,takeout,sudbury
Taco Bell/KFC,1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Tanner's Your Independent Grocer,745 Centre St Espanola ON P5E 1S8,takeout,sudbury
Teller Wellness Essentials,"935 Ramsey Lake Rd., Thorneloe University Sudbury ON P3E 2C6",takeout,sudbury
Terry's Your Independent Grocer,4764 Regional Rd 15 Chelmsford ON P0M 1L0,takeout,sudbury
The Chip Wagon,3577 Errington Ave Chelmsford ON P0M 1L0,takeout,sudbury
The Home Fry,54 Harris Street Gogama ON P0M 1W0,takeout,sudbury
The Port,60 Merideth Street E Little Current ON P0P 1K0,takeout,sudbury
The Silver Bullet,593 Notre Dame Ave Sudbury ON P3C 5L4,takeout,sudbury
The Trough Cook Shack,43 Manitowaning Rd Little Current ON P0P 1K0,takeout,sudbury
The Voyageur Chipstand,24 Notre Dame St E Noëlville ON P0M 2N0,takeout,sudbury
Three Cows & A Cone,64 Meredith St E Little Current ON P0P 1K0,takeout,sudbury
Tim Hortons (Restaurant #102114),1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Topper's Pizza,360 Second Ave N Sudbury ON P3B 3Y4,takeout,sudbury
Topper's Pizza,140 Regional Rd 24 Lively ON P3Y 1C3,takeout,sudbury
Topper's Pizza,1984 Regent St Sudbury ON P3E 5S1,takeout,sudbury
Uncle B's Food Cart,2184 Hwy 542 Tehkummah ON P0P 2C0,takeout,sudbury
Variety Plus,1355 Falconbridge Rd Sudbury ON P3A 4N6,takeout,sudbury
Walmart Bento Sushi,2416 Long Lake Rd Sudbury ON P3E 5H5,takeout,sudbury
Walmart Supercentre (Store #1105),2416 Long Lake Rd Sudbury ON P3E 5H5,takeout,sudbury
Walmart Supercentre (Store #3097),1349 Lasalle Blvd Sudbury ON P3A 1Z2,takeout,sudbury
Warren Fairgrounds,7 Rutland Ave Warren ON P0H 2N0,takeout,sudbury
Warren Recreation Centre,39 Lafontaine St Warren ON P0H 2N0,takeout,sudbury
Warren Rustic Cafe and Variety,15 Rutland Ave Warren ON P0H 2N0,takeout,sudbury
Whiskey Jack's,84 Rabbit Trail Rd Warren ON P0H 2N0,takeout,sudbury
Whitewater Lake Campground,535 Laurier St Azilda ON P0M 1B0,takeout,sudbury
Wigwam Sandwich Shop,Hwy 6 South Baymouth ON P0P 1Z0,takeout,sudbury
Wilsons Corner Store,6117 King St Mindemoya ON P0P 1S0,takeout,sudbury
