name,address,type,unit
That Fruit Place - Food Take Out,805 Queen Street E Sault Ste Marie ON P6A 2A8,,algoma
The Village Inn Diner - Food Take Out,22337-Highway 17 E Iron Bridge ON P0R 1H0,,algoma
The Yellow Butterfly Trading Post Cafe - Food Take Out,21467-Highway 17 Iron Bridge ON P0R 1H0,,algoma
Thessalon Arena Canteen - Food Take Out,132 Main St Thessalon ON P0R 1L0,,algoma
Tim Hortons - Food Take Out,442 Bruce St Sault Ste Marie ON P6B 2T9,,algoma
Tim Hortons - Sault Area Hospital - Food Take Out,750 Great Northern Rd Sault Ste. Marie ON P6B 0A8,,algoma
Tim Hortons (Esso) - Food Take Out,498-Causley St Blind River ON P0R 1B0,,algoma
Topper's Pizza - Food Take Out,151 Hillside Dr S Elliot Lake ON P5A 2T2,,algoma
Topper's Pizza - Food Take Out,6-143 Great Northern Road Sault Ste. Marie ON P6B 4Y1,,algoma
Twilight Taters and Convenience Store - Food Take Out,"1 Twilight Road, Highway 17 N Montreal River ON P0S 1H0",,algoma
Village Bakery - Food Take Out,3187 Highway 17 E Echo Bay ON P0S 1C0,,algoma
Voyageur's General Store - Food Take Out,11048 Highway 17 N Batchawana ON P0S 1A0,,algoma
Walmart Canada Corporation - Food Take Out,446 Great Northern Rd Sault Ste. Marie ON P6B 4Z9,,algoma
WC Eaket Breakfast Club - Food Take Out,147-Woodward Blind River ON P0R 1B0,,algoma
Wok Express - Food Take Out,44 Great Northern Rd Sault Ste. Marie ON P6B 4Y5,,algoma
